TPM1	-0.023941
SCARNA13	0.023917
SEL1L3	0.023916
SLC35F1	-0.023873
SH3RF2	-0.023865
RAB11FIP3	-0.023855
SDF2L1	-0.023838
PTPN13	-0.023799
ANPEP	0.023788
FAM84B	0.023774
RCN3	0.023756
HMGCS1	-0.023671
C1orf54	0.023663
DENND5B	-0.023656
NKTR	-0.023650
MAP4K1	0.023649
CKB	0.023586
BAMBI	-0.023566
CYCS	-0.023558
PERP	0.023477
SNF8	-0.023439
PRICKLE1	-0.023278
SPOCK2	0.023200
SAFB2	-0.023190
C12orf76	0.023182
TRAPPC6A	0.023092
PIEZO1	-0.023089
HAS2-AS1	0.023069
PINLYP	0.023033
MGMT	0.022970
CDH1	0.022970
PRIM2	0.022931
ENC1	0.022926
ALPL	0.022905
TMEM2	-0.022904
COLGALT2	-0.022840
ECHDC3	0.022839
NNAT	-0.022783
NAP1L3	-0.022745
ETV5	0.022637
HRC	0.022618
VWA5A	0.022595
ACOX2	-0.022561
KCNK12	0.022496
EZH2	-0.022484
TECRL	-0.022479
CLDN6	0.022420
ALKBH7	0.022383
RETSAT	-0.022305
CBLN1	0.022262
GATA4	-0.022244
NPAS1	0.022228
ARHGAP44	-0.022226
HIST1H2BH	-0.022207
PITRM1	-0.022186
ECHDC2	0.022167
SPAG4	0.022164
ZMIZ1	-0.022124
SNAPC4	-0.022121
ZNF503	-0.022082
SPTAN1	-0.022081
KIFAP3	-0.022067
LINGO1	0.021980
SRRT	-0.021972
LAMC3	0.021964
UNC13B	-0.021929
EPM2AIP1	-0.021921
TMEM134	0.021904
FNDC5	-0.021899
SNAI2	0.021853
TPCN2	-0.021843
CSRP2	-0.021810
CCDC3	-0.021796
S100A6	0.021780
CRIP1	0.021738
RPL39L	0.021712
DDX46	-0.021712
MLH1	-0.021707
DHX34	-0.021691
GPI	0.021617
SRPK1	-0.021583
NDFIP2	-0.021498
KCNK13	0.021485
TRABD	-0.021462
EBPL	0.021389
TMEM190	0.021377
FLRT3	-0.021357
TMEM42	0.021353
LRP3	-0.021348
FOXC2	0.021335
GPR128	-0.021321
CLDN7	0.021317
CALB2	-0.021316
CACNG1	-0.021311
FZD7	0.021274
TMED4	0.021125
COX20	-0.021115
CD82	-0.021101
GPR37	0.021067
C19orf70	0.021040
SPRY2	0.021024
REC8	-0.021007
SNAR-A1	0.020997
IMPDH2	0.020992
LEPROT	-0.020972
TRIM55	-0.020921
HSPH1	-0.020910
TBCK	-0.020907
MFSD1	-0.020899
EFNB1	0.020890
GPSM3	0.020883
SDHAP2	-0.020875
SLC29A1	0.020828
TSPAN31	0.020792
UGGT2	-0.020727
RBP1	-0.020669
RND3	0.020657
CRACR2B	0.020650
EIF3F	0.020647
SMOC1	-0.020633
RBM45	-0.020633
AMH	-0.020631
GCN1L1	-0.020628
CYP1B1	0.020585
GUCA1A	0.020581
DARS2	-0.020547
UCA1	0.020530
STARD10	0.020447
ASMTL	0.020444
DACT3	-0.020436
RGMA	0.020425
KIF20B	-0.020412
TNNI3	0.020398
FAM213A	-0.020370
CALM1	-0.020364
PRSS8	0.020318
POLA1	-0.020318
SNCAIP	-0.020317
SLC25A6	0.020304
TENM4	-0.020209
SLC46A3	0.020194
PDIA5	0.020140
BGN	0.020131
CHST15	-0.020112
PTRF	0.020096
ATP1B2	0.020025
FASN	-0.020021
MPPED2	-0.019984
LRP1B	-0.019968
SIAH2	0.019962
ZNF649	0.019939
PCDH7	-0.019905
PAPOLA	-0.019845
LPP	-0.019822
RPS23	-0.019807
ZFP36L2	0.019796
E4F1	-0.019769
COLEC11	-0.019764
N4BP2L1	0.019760
ATP1A2	0.019757
UROD	-0.019754
CCM2L	0.019728
PLAU	0.019674
PGA5	-0.019673
AMY1C	0.019656
CLPSL2	0.019653
RPRM	0.019624
RGS5	-0.019609
MZT2A	0.019602
COL3A1	-0.019592
MEIS2	-0.019570
FRAS1	-0.019570
IRX2	0.019539
PRICKLE2	0.019537
AIP	0.019513
CHIC2	-0.019453
GNG2	-0.019443
DOK4	-0.019430
UBE2J1	-0.019402
ZBTB42	0.019391
DPM3	0.019379
C9orf135	0.019373
WDR54	0.019362
RPS21	0.019349
COL4A2	0.019348
TIMM9	0.019338
MPC2	-0.019305
RRP15	-0.019290
DUSP12	-0.019224
CLDN15	-0.019220
DNAJC9	-0.019214
ERMP1	0.019176
TIMP1	0.019160
CHMP2A	0.019158
ACTR1A	-0.019128
PTN	-0.019125
EMP3	0.019097
BEX5	-0.019067
COMMD1	-0.019056
ROR2	0.018990
SLC25A13	-0.018980
NRBP2	-0.018970
NICN1	-0.018955
TP53BP1	-0.018954
LITAF	0.018934
CEBPB	0.018934
ITGA5	0.018890
IL11	0.018883
STMN2	0.018879
LHX1	0.018842
BAZ2B	-0.018815
TSPO	0.018814
IGFBP2	0.018783
PTGR1	0.018758
JADE1	0.018740
PACSIN1	-0.018722
UQCC2	0.018718
PCED1B	-0.018692
GSTT2	-0.018688
ZMPSTE24	-0.018641
IL1RAPL1	-0.018638
S100A4	0.018637
TPM2	-0.018633
BLACAT1	0.018621
ANTXR2	-0.018617
BEX2	-0.018615
NME3	0.018587
DNMT1	-0.018580
SOX10	0.018579
SNHG10	0.018579
C1orf123	0.018561
TRRAP	-0.018553
TMEM125	0.018546
GLIPR2	-0.018541
TCF7L1	0.018527
RNASET2	0.018526
PSMC3	-0.018523
RNA18S5	0.018521
MT1F	-0.018492
SEPT9	-0.018480
EBNA1BP2	-0.018475
FLJ43681	0.018467
SYNDIG1	0.018458
ZDHHC6	-0.018447
DHRS1	-0.018447
NGFRAP1	-0.018444
POU5F1	0.018443
PNISR	-0.018399
SIX4	0.018395
FGF8	0.018394
RPL13A	0.018386
SMAGP	0.018385
NAV1	-0.018380
KIAA1467	0.018377
THOC1	-0.018366
TMEM158	-0.018360
